,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__max_iter,param_clf__solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
82,0.6057446002960205,0.05511764150301835,0.06388203303019206,0.018790006918748235,4641.588833612773,balanced,500,liblinear,"{'clf__C': 4641.588833612773, 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.81244094757506,0.8232223190438196,0.8292316594229239,0.8216316420139345,0.006946447108632917,28
76,0.5542111396789551,0.007208491505288233,0.051336050033569336,0.00040382392731231107,4641.588833612773,,500,liblinear,"{'clf__C': 4641.588833612773, 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.8122939392051733,0.8199858380617351,0.8272845978315332,0.8198547916994805,0.006120612244691937,31
72,0.5568909645080566,0.0011830791315502753,0.05360182126363119,0.0014785318264770575,4641.588833612773,,100,liblinear,"{'clf__C': 4641.588833612773, 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.8122939392051733,0.8199858380617351,0.8272845978315332,0.8198547916994805,0.006120612244691937,31
74,0.5519485473632812,0.004800899246963235,0.052355448404947914,0.0006746316575466861,4641.588833612773,,200,liblinear,"{'clf__C': 4641.588833612773, 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.8122939392051733,0.8199858380617351,0.8272845978315332,0.8198547916994805,0.006120612244691937,31
92,0.5789790153503418,0.008336023669541434,0.055163304011027016,0.0035206502554907784,129154.96650148826,balanced,200,liblinear,"{'clf__C': 129154.96650148826, 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.8110490272634912,0.8203282623123229,0.8267695179632016,0.8193822691796719,0.006452629139360593,34
94,0.5817258358001709,0.012384123293927771,0.05188878377278646,0.0007320033415037234,129154.96650148826,balanced,500,liblinear,"{'clf__C': 129154.96650148826, 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.8110490272634912,0.8203282623123229,0.8267695179632016,0.8193822691796719,0.006452629139360593,34
90,0.6945399443308512,0.08759156990007917,0.07683293024698894,0.017093657425625814,129154.96650148826,balanced,100,liblinear,"{'clf__C': 129154.96650148826, 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.8110490272634912,0.8203282623123229,0.8267695179632016,0.8193822691796719,0.006452629139360593,34
116,0.5673832098642985,0.002667996299654158,0.05706087748209635,0.00812713127539641,100000000.0,balanced,200,liblinear,"{'clf__C': 100000000.0, 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.8119553024688921,0.820564837574483,0.8253894255485631,0.819303188530646,0.00555654175798208,37
114,0.6271067460378011,0.05528988835529371,0.0535116990407308,0.00238977870852787,100000000.0,balanced,100,liblinear,"{'clf__C': 100000000.0, 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.8119553024688921,0.820564837574483,0.8253894255485631,0.819303188530646,0.00555654175798208,37
118,0.5708841482798258,0.000698680899048402,0.05231022834777832,0.0005985906027455763,100000000.0,balanced,500,liblinear,"{'clf__C': 100000000.0, 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.8119553024688921,0.820564837574483,0.8253894255485631,0.819303188530646,0.00555654175798208,37
