,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_clf__fit_prior,param_clf__force_alpha,param_tfidf__binary,param_tfidf__lowercase,param_tfidf__ngram_range,param_tfidf__stop_words,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
542,0.06626486778259277,0.0024683294908480822,0.018071889877319336,0.000776866833730686,0.8777777777777778,False,True,False,True,"(2, 2)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6970065652924341,0.6578083847847674,0.7759763599917052,0.7102637700229689,0.04914422786775914,237
566,0.11285177866617839,0.002226835249599176,0.030683596928914387,0.0007705706508749667,0.8777777777777778,False,False,False,True,"(2, 2)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6970065652924341,0.6578083847847674,0.7759763599917052,0.7102637700229689,0.04914422786775914,237
264,0.030394792556762695,0.0011890686456441498,0.01301725705464681,0.00032799588219007797,0.4111111111111111,False,False,True,True,"(1, 1)",,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.6653103044496487,0.7141018306636155,0.7507246376811594,0.7100455909314745,0.03498801595708011,239
240,0.030327240626017254,0.0002106836452765094,0.013640801111857096,0.0009951158576695883,0.4111111111111111,False,True,True,True,"(1, 1)",,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.6653103044496487,0.7141018306636155,0.7507246376811594,0.7100455909314745,0.03498801595708011,239
152,0.06476720174153645,0.002575597190970025,0.01770949363708496,0.0007301821120443634,0.25555555555555554,False,True,True,False,"(2, 2)",,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6178768010361017,0.6827963188126284,0.8146287999229176,0.7051006399238826,0.08185739356411188,241
176,0.11653908093770345,0.00694800300340299,0.03011949857076009,0.00034988586945575715,0.25555555555555554,False,False,True,False,"(2, 2)",,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6178768010361017,0.6827963188126284,0.8146287999229176,0.7051006399238826,0.08185739356411188,241
926,0.06774560610453288,0.0023929947429126497,0.017925341924031574,0.00012307947182451162,1.5,False,True,False,True,"(2, 2)",,"{'clf__alpha': 1.5, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6970065652924341,0.6650686270251488,0.7358708365115688,0.6993153429430506,0.028950947684197557,243
950,0.0656588872273763,0.0008564287700822394,0.0177462100982666,0.00048342857810992413,1.5,False,False,False,True,"(2, 2)",,"{'clf__alpha': 1.5, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6970065652924341,0.6650686270251488,0.7358708365115688,0.6993153429430506,0.028950947684197557,243
356,0.0883196194966634,0.022459517297278294,0.026131153106689453,0.006421017244478049,0.5666666666666667,False,True,False,False,"(2, 2)",,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.638486572697099,0.6738971523010424,0.7759763599917052,0.6961200283299488,0.05828809236214046,245
380,0.06666175524393718,0.003724938357364981,0.018532673517862957,0.0015234310330521296,0.5666666666666667,False,False,False,False,"(2, 2)",,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.638486572697099,0.6738971523010424,0.7759763599917052,0.6961200283299488,0.05828809236214046,245
476,0.06890447934468587,0.006233392387452541,0.017471472422281902,0.0001534024655641368,0.7222222222222222,False,False,False,False,"(2, 2)",,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.638486572697099,0.6658556778121996,0.7759763599917052,0.6934395368336679,0.05942228740950205,247
452,0.10161336263020833,0.026450852540566002,0.027693669001261394,0.007346196700288523,0.7222222222222222,False,True,False,False,"(2, 2)",,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.638486572697099,0.6658556778121996,0.7759763599917052,0.6934395368336679,0.05942228740950205,247
368,0.06415255864461263,0.00104769725930621,0.017194668451944988,0.00045479789485653973,0.5666666666666667,False,False,True,False,"(2, 2)",,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6459632034632035,0.681979682071797,0.7373581973581973,0.6884336942977326,0.03758990939623633,249
344,0.12001276016235352,0.0007746152000840362,0.030849138895670574,0.0020319403466237222,0.5666666666666667,False,True,True,False,"(2, 2)",,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6459632034632035,0.681979682071797,0.7373581973581973,0.6884336942977326,0.03758990939623633,249
146,0.06251184145609538,0.0003630290828826275,0.017514864603678387,0.0002508110066769594,0.25555555555555554,False,True,True,True,"(2, 2)",,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6385403329065301,0.6257246376811594,0.7902162519369246,0.6848270741748714,0.07470483966048713,251
170,0.06552966435750325,0.0031838389102219595,0.017756938934326172,0.00033300359167564425,0.25555555555555554,False,False,True,True,"(2, 2)",,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6385403329065301,0.6257246376811594,0.7902162519369246,0.6848270741748714,0.07470483966048713,251
266,0.06478842099507649,0.001296703065323459,0.017532904942830402,0.00023567097340585792,0.4111111111111111,False,False,True,True,"(2, 2)",,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6385403329065301,0.6089827110254395,0.805513468013468,0.6843455039818126,0.08652425433945787,253
242,0.06601214408874512,0.0008978945614544679,0.01735226313273112,0.00029804816671473146,0.4111111111111111,False,True,True,True,"(2, 2)",,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6385403329065301,0.6089827110254395,0.805513468013468,0.6843455039818126,0.08652425433945787,253
248,0.06639266014099121,0.0023319313128752944,0.0175475279490153,0.00011537428441628203,0.4111111111111111,False,True,True,False,"(2, 2)",,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6383237725045191,0.6746376811594202,0.7373581973581973,0.6834398836740455,0.04090691386840832,255
272,0.06613628069559734,0.0012678555211911478,0.017535686492919922,0.0003253294679050275,0.4111111111111111,False,False,True,False,"(2, 2)",,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6383237725045191,0.6746376811594202,0.7373581973581973,0.6834398836740455,0.04090691386840832,255
376,0.07991981506347656,0.0012643046735125462,0.017280737559000652,0.00047432717029804333,0.5666666666666667,False,False,False,True,"(3, 3)",,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6074670997834417,0.686411863998071,0.7499443571615606,0.6812744403143577,0.05827942495184824,257
352,0.11895132064819336,0.024773029130435067,0.026012182235717773,0.006545866449181025,0.5666666666666667,False,True,False,True,"(3, 3)",,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6074670997834417,0.686411863998071,0.7499443571615606,0.6812744403143577,0.05827942495184824,257
64,0.13718128204345703,0.002086242329117171,0.03107905387878418,0.0006001083254411313,0.1,False,True,False,True,"(3, 3)",,"{'clf__alpha': 0.1, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6097945960849187,0.6681390257252326,0.7582157784743991,0.6787164667615168,0.06105256500006043,259
88,0.08338101704915364,0.003641234125910883,0.017545541127522785,0.0005124324825681879,0.1,False,False,False,True,"(3, 3)",,"{'clf__alpha': 0.1, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6097945960849187,0.6681390257252326,0.7582157784743991,0.6787164667615168,0.06105256500006043,259
434,0.06683961550394694,0.0010994107835360332,0.018189271291097004,0.0006417971107231861,0.7222222222222222,False,True,True,True,"(2, 2)",,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6297146428725376,0.6091755595062701,0.7971486642073358,0.6786796221953812,0.08418887069284284,261
458,0.11899391810099284,0.005552573691079668,0.030904769897460938,0.0008659852701282328,0.7222222222222222,False,False,True,True,"(2, 2)",,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6297146428725376,0.6091755595062701,0.7971486642073358,0.6786796221953812,0.08418887069284284,261
280,0.07947230339050293,0.001855833281638701,0.017301638921101887,0.0008618472148819587,0.4111111111111111,False,False,False,True,"(3, 3)",,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6074670997834417,0.6863754889178619,0.7420193312434692,0.678620639981591,0.05520373785192744,263
256,0.07845560709635417,0.00019376663190852255,0.017751137415568035,0.0008060384653294861,0.4111111111111111,False,True,False,True,"(3, 3)",,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6074670997834417,0.6863754889178619,0.7420193312434692,0.678620639981591,0.05520373785192744,263
650,0.06776014963785808,0.0036736982993773844,0.017476240793863933,0.0005975534567370122,1.0333333333333334,False,False,True,True,"(2, 2)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6224073517413149,0.6100319969885186,0.7982706482706483,0.676903332333494,0.08596823593497066,265
722,0.07035032908121745,0.006404902790647399,0.017592906951904297,0.0002130830843396756,1.188888888888889,False,True,True,True,"(2, 2)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6224073517413149,0.6100319969885186,0.7982706482706483,0.676903332333494,0.08596823593497066,265
746,0.07171090443929036,0.00984385662234435,0.017956097920735676,0.0001974931425010818,1.188888888888889,False,False,True,True,"(2, 2)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6224073517413149,0.6100319969885186,0.7982706482706483,0.676903332333494,0.08596823593497066,265
626,0.11920420328776042,0.005179563516719854,0.03039868672688802,0.0003859545572223802,1.0333333333333334,False,True,True,True,"(2, 2)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6224073517413149,0.6100319969885186,0.7982706482706483,0.676903332333494,0.08596823593497066,265
554,0.10667022069295247,0.0551399558014579,0.018017133076985676,0.0008389494456501596,0.8777777777777778,False,False,True,True,"(2, 2)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6224073517413149,0.6091755595062701,0.7982706482706483,0.6766178531727444,0.08619095852731996,269
530,0.07003418604532878,0.007037112996513086,0.017403364181518555,0.0005081797169086586,0.8777777777777778,False,True,True,True,"(2, 2)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6224073517413149,0.6091755595062701,0.7982706482706483,0.6766178531727444,0.08619095852731996,269
362,0.11961197853088379,0.003801971448025689,0.031390984853108726,0.0007266185873753373,0.5666666666666667,False,False,True,True,"(2, 2)",,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6224073517413149,0.6089827110254395,0.7971486642073358,0.67617957565803,0.08571345881452887,271
338,0.06366133689880371,0.0017465812303412158,0.017547051111857098,0.0003580202140413984,0.5666666666666667,False,True,True,True,"(2, 2)",,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6224073517413149,0.6089827110254395,0.7971486642073358,0.67617957565803,0.08571345881452887,271
184,0.07895914713541667,0.0023140913210260043,0.017246007919311523,0.0003862861222759813,0.25555555555555554,False,False,False,True,"(3, 3)",,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6074670997834417,0.6674506637430366,0.7502227292481529,0.675046830924877,0.05852673891967291,273
160,0.07752092679341634,0.0011505060795819486,0.01720404624938965,0.0004269466794991767,0.25555555555555554,False,True,False,True,"(3, 3)",,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6074670997834417,0.6674506637430366,0.7502227292481529,0.675046830924877,0.05852673891967291,273
94,0.08726747830708821,0.00790097008199705,0.01774764060974121,0.0007977769245823442,0.1,False,False,False,False,"(3, 3)",,"{'clf__alpha': 0.1, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6664343009931246,0.6166708839406209,0.7384324009324009,0.6738458619553822,0.04998443212279754,275
70,0.14513572057088217,0.002802775387964732,0.03139376640319824,0.001022843102663939,0.1,False,True,False,False,"(3, 3)",,"{'clf__alpha': 0.1, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6664343009931246,0.6166708839406209,0.7384324009324009,0.6738458619553822,0.04998443212279754,275
952,0.0800916353861491,0.004861304681897756,0.017273346583048504,0.00026165265643786286,1.5,False,False,False,True,"(3, 3)",,"{'clf__alpha': 1.5, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6060782108945528,0.664312327641847,0.7499443571615606,0.6734449652326534,0.05908705900310026,277
928,0.0831133524576823,0.0005262736574069587,0.017636696497599285,8.628432463740881e-05,1.5,False,True,False,True,"(3, 3)",,"{'clf__alpha': 1.5, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6060782108945528,0.664312327641847,0.7499443571615606,0.6734449652326534,0.05908705900310026,277
856,0.12299831708272298,0.021795380009821834,0.022149085998535156,0.007023534574556891,1.3444444444444446,False,False,False,True,"(3, 3)",,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6060782108945528,0.6640856607895147,0.7499443571615606,0.6733694096152094,0.05909883250185776,279
760,0.08617766698201497,0.007314520645965998,0.017733971277872723,0.00017796754087325638,1.188888888888889,False,False,False,True,"(3, 3)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6060782108945528,0.6640856607895147,0.7499443571615606,0.6733694096152094,0.05909883250185776,279
640,0.08164350191752116,0.0014199075853843584,0.01758154233296712,0.0006312970218434595,1.0333333333333334,False,True,False,True,"(3, 3)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6060782108945528,0.6640856607895147,0.7499443571615606,0.6733694096152094,0.05909883250185776,279
736,0.13413143157958984,0.001531215675580048,0.02952098846435547,0.0010938541689853012,1.188888888888889,False,True,False,True,"(3, 3)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6060782108945528,0.6640856607895147,0.7499443571615606,0.6733694096152094,0.05909883250185776,279
664,0.0846550464630127,0.007934335930966338,0.017076810201009113,0.0006987385796297697,1.0333333333333334,False,False,False,True,"(3, 3)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6060782108945528,0.6640856607895147,0.7499443571615606,0.6733694096152094,0.05909883250185776,279
832,0.08393637339274089,0.010485959162900273,0.01761166254679362,0.00037689527585003875,1.3444444444444446,False,True,False,True,"(3, 3)",,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6060782108945528,0.6640856607895147,0.7499443571615606,0.6733694096152094,0.05909883250185776,279
448,0.08302537600199382,0.004334031323407625,0.0172882874806722,0.00012458282697923916,0.7222222222222222,False,True,False,True,"(3, 3)",,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6074670997834417,0.656553445289848,0.7499443571615606,0.6713216340782835,0.05909606172758518,285
472,0.07660460472106934,0.0009476812724945373,0.01723480224609375,0.00018450548230478949,0.7222222222222222,False,False,False,True,"(3, 3)",,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6074670997834417,0.656553445289848,0.7499443571615606,0.6713216340782835,0.05909606172758518,285
568,0.14228185017903647,0.007815830292298955,0.030503511428833008,0.000631319071810596,0.8777777777777778,False,False,False,True,"(3, 3)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6060782108945528,0.656553445289848,0.7499443571615606,0.6708586711153205,0.05959779987476239,287
544,0.0825335184733073,0.006080409863525472,0.0194550355275472,0.0024809322842254005,0.8777777777777778,False,True,False,True,"(3, 3)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.6060782108945528,0.656553445289848,0.7499443571615606,0.6708586711153205,0.05959779987476239,287
656,0.0661315123240153,0.00027358517811849355,0.017549991607666016,0.0005357401815970468,1.0333333333333334,False,False,True,False,"(2, 2)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6459632034632035,0.6258931629571088,0.7384096381774401,0.6700886681992508,0.04900012133011885,289
632,0.06730945905049641,0.0016415622991714557,0.017423709233601887,0.00025579290230131414,1.0333333333333334,False,True,True,False,"(2, 2)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6459632034632035,0.6258931629571088,0.7384096381774401,0.6700886681992508,0.04900012133011885,289
536,0.06849145889282227,0.0018651871222309423,0.017642974853515625,0.0006982799773765414,0.8777777777777778,False,True,True,False,"(2, 2)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6459632034632035,0.6258931629571088,0.7373581973581973,0.6697381879261699,0.04851151676437035,291
560,0.0691225528717041,0.0024513633206184916,0.017630974451700848,0.0003986254705425762,0.8777777777777778,False,False,True,False,"(2, 2)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6459632034632035,0.6258931629571088,0.7373581973581973,0.6697381879261699,0.04851151676437035,291
464,0.06375694274902344,0.0022294717612143787,0.017706632614135742,0.0009469444122384608,0.7222222222222222,False,False,True,False,"(2, 2)",,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6459632034632035,0.6257246376811594,0.7373581973581973,0.6696820128341866,0.048562326619335135,293
440,0.06522560119628906,0.0005458097530129125,0.017507155736287434,0.0006551258507168598,0.7222222222222222,False,True,True,False,"(2, 2)",,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6459632034632035,0.6257246376811594,0.7373581973581973,0.6696820128341866,0.048562326619335135,293
97,0.030362923940022785,0.0021298398097198226,0.012840032577514648,0.00031579564572246026,0.25555555555555554,True,True,True,True,"(1, 1)",english,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5911657559198542,0.7021765271765272,0.7144094794094794,0.6692505875019537,0.05543970882852257,295
121,0.04790488878885905,0.0006848455258271346,0.021314223607381184,0.0001713582662389271,0.25555555555555554,True,False,True,True,"(1, 1)",english,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5911657559198542,0.7021765271765272,0.7144094794094794,0.6692505875019537,0.05543970882852257,295
205,0.028598308563232422,0.0005105728536774204,0.012531121571858725,0.00023227487444225795,0.4111111111111111,True,True,False,True,"(1, 1)",english,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.6716433848995613,0.5611946532999164,0.7744558258642766,0.6690979546879182,0.08708211198672673,297
229,0.02829464276631673,0.00021349407150398088,0.012474934260050455,0.00049261926321136,0.4111111111111111,True,False,False,True,"(1, 1)",english,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.6716433848995613,0.5611946532999164,0.7744558258642766,0.6690979546879182,0.08708211198672673,297
728,0.06527098019917806,0.000501301481944523,0.018307606379191082,0.0018612538617863916,1.188888888888889,False,True,True,False,"(2, 2)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.6377990430622009,0.6258931629571088,0.7384096381774401,0.6673672813989167,0.05046913140890824,299
