,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_clf__fit_prior,param_clf__force_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
14,0.1030580202738444,0.0038395336608835714,0.04777733484903971,0.009796771262261809,0.5666666666666667,False,True,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': False, 'clf__force_alpha': True}",0.7109975191144876,0.6982687576697644,0.7083137141758599,0.705859996986704,0.005478496631524479,11
15,0.09619847933451335,0.0003090061968990342,0.04195777575174967,0.0024191571206184756,0.5666666666666667,False,False,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': False, 'clf__force_alpha': False}",0.7109975191144876,0.6982687576697644,0.7083137141758599,0.705859996986704,0.005478496631524479,11
16,0.09728042284647624,0.0024892346747894755,0.04267446200052897,0.0027530805651473024,0.7222222222222222,True,True,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': True, 'clf__force_alpha': True}",0.7100487499571124,0.6963813158634905,0.7068853176193314,0.7044384611466449,0.00584180443723347,13
17,0.09916226069132487,0.0021820189611882397,0.04398965835571289,0.00211922669518317,0.7222222222222222,True,False,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': True, 'clf__force_alpha': False}",0.7100487499571124,0.6963813158634905,0.7068853176193314,0.7044384611466449,0.00584180443723347,13
19,0.09665203094482422,0.0013872153184563034,0.04335594177246094,0.002595506744527891,0.7222222222222222,False,False,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': False, 'clf__force_alpha': False}",0.7100487499571124,0.6963881834331535,0.7062383658198907,0.7042250997367189,0.005755733354960935,15
18,0.09528120358784993,0.0006348396397355025,0.04562004407246908,0.006653076620922512,0.7222222222222222,False,True,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': False, 'clf__force_alpha': True}",0.7100487499571124,0.6963881834331535,0.7062383658198907,0.7042250997367189,0.005755733354960935,15
0,0.10290106137593587,0.006990228655649073,0.044948180516560875,0.0013060641624169733,0.1,True,True,"{'clf__alpha': 0.1, 'clf__fit_prior': True, 'clf__force_alpha': True}",0.7188367111168809,0.6948041446882173,0.6949069970861773,0.7028492842970918,0.011304895897870208,17
1,0.11361289024353027,0.014954335255491584,0.05785687764485677,0.0030225140548415996,0.1,True,False,"{'clf__alpha': 0.1, 'clf__fit_prior': True, 'clf__force_alpha': False}",0.7188367111168809,0.6948041446882173,0.6949069970861773,0.7028492842970918,0.011304895897870208,17
3,0.09537521998087566,0.0009829080235141583,0.04216949144999186,0.0024012677385017787,0.1,False,False,"{'clf__alpha': 0.1, 'clf__fit_prior': False, 'clf__force_alpha': False}",0.7188181468745943,0.6941177642019922,0.6949402897439622,0.7026254002735163,0.01145492380105146,19
2,0.09682790438334148,0.0011429944223195182,0.045534610748291016,0.004118453839357107,0.1,False,True,"{'clf__alpha': 0.1, 'clf__fit_prior': False, 'clf__force_alpha': True}",0.7188181468745943,0.6941177642019922,0.6949402897439622,0.7026254002735163,0.01145492380105146,19
21,0.10002644856770833,0.0050673410703802445,0.04233050346374512,0.0008696619789631245,0.8777777777777778,True,False,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': False}",0.7055508945015739,0.6943738237639804,0.7048404938028261,0.7015884040227934,0.005109715812145656,21
20,0.09669891993204753,0.003797523515598291,0.04095911979675293,0.0007260540859515729,0.8777777777777778,True,True,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': True}",0.7055508945015739,0.6943738237639804,0.7048404938028261,0.7015884040227934,0.005109715812145656,21
22,0.09723877906799316,0.002631621292172408,0.04371746381123861,0.002126073687497387,0.8777777777777778,False,True,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': False, 'clf__force_alpha': True}",0.7048475070134331,0.6949880828689184,0.7048100364552955,0.701548542112549,0.004638970440818754,23
23,0.09972222646077473,0.005264455481504289,0.04123314221700033,0.0014756471239580227,0.8777777777777778,False,False,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': False, 'clf__force_alpha': False}",0.7048475070134331,0.6949880828689184,0.7048100364552955,0.701548542112549,0.004638970440818754,23
26,0.10225288073221843,0.0072928446797715174,0.04461129506429037,0.0017400782138197323,1.0333333333333334,False,True,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': False, 'clf__force_alpha': True}",0.7028198833999232,0.6904857682000268,0.7066445302050689,0.6999833939350063,0.00689495717885355,25
27,0.09734233220418294,0.003040779518213216,0.04245885213216146,0.00115232571199092,1.0333333333333334,False,False,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': False, 'clf__force_alpha': False}",0.7028198833999232,0.6904857682000268,0.7066445302050689,0.6999833939350063,0.00689495717885355,25
24,0.0986623764038086,0.0037738632195878754,0.04295508066813151,0.0011918934072366828,1.0333333333333334,True,True,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': True}",0.7028209913295719,0.6913426207070894,0.7054960268842051,0.6998865463069555,0.006139378486278713,27
25,0.10091749827067058,0.004213963461587784,0.04174232482910156,0.00014383261533420683,1.0333333333333334,True,False,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': True, 'clf__force_alpha': False}",0.7028209913295719,0.6913426207070894,0.7054960268842051,0.6998865463069555,0.006139378486278713,27
28,0.10066660245259602,0.0038530920141663914,0.04172555605570475,0.001457184193091218,1.188888888888889,True,True,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': True, 'clf__force_alpha': True}",0.7027192916742085,0.6882039286812902,0.7038626938442899,0.6982619713999295,0.007127412322767972,29
