-1.988845999744322172e-06,-5.193113130784185932e-06,-1.672192268695882845e-06,3.873974583028737613e-06,-3.780083612860537913e-06,7.077222657758365648e-06,1.731475862088464295e-06,1.201434594925196057e-06,-6.440799963325252388e-06,-8.780557330563383273e-07
-1.951800992681847433e-06,-5.278430677516274567e-06,-1.635265020657858930e-06,4.162051779099139301e-06,-3.902911272760725116e-06,5.896651746197426325e-06,1.031318993121633666e-06,1.731745868838328015e-06,1.201638213127555203e-06,-1.553587868176188861e-06
-1.914824099088429958e-06,-5.363065655234280824e-06,-1.595176468897282508e-06,4.449192653582585907e-06,-3.972689930818823988e-06,4.610610087586667952e-06,1.018820829008813862e-18,2.037549503823191118e-18,4.074969869229294657e-18,-4.412350937873880184e-06
-1.877916636765381985e-06,-5.447007132715090349e-06,-1.551925999368470654e-06,4.734565595270396825e-06,-3.990957541556540058e-06,3.270601708520069679e-06,-1.031741136531233168e-06,-1.732454713639073311e-06,-1.202130072251701056e-06,1.000692385507979611e-05
-1.841079921590779590e-06,-5.530244285902849487e-06,-1.505515677406789518e-06,5.017335411738661894e-06,-3.959866663420439911e-06,1.928791736381392836e-06,-1.732893620695074287e-06,-1.202418347730238409e-06,6.446073787687533139e-06,-6.485667575413211701e-06
-1.804315267481153502e-06,-5.612766399609096786e-06,-1.455950252652532026e-06,5.296665797564573672e-06,-3.882152675636149094e-06,6.357345544726442702e-07,-1.838354890303708637e-06,2.106324255390466579e-06,7.443186070620046566e-06,1.226394834524614380e-07
-1.767623986353591153e-06,-5.694562869195205053e-06,-1.403237161964970621e-06,5.571721813151637305e-06,-3.761095203705743132e-06,-5.618058162392279280e-07,-1.202981604252611838e-06,6.449006063858107136e-06,-4.088488486234618662e-06,-1.385850795951792775e-06
-1.731007388087207059e-06,-5.775623202238881410e-06,-1.347386530321367115e-06,5.841672366829388653e-06,-3.600473218218040389e-06,-1.622845323653047081e-06,1.665061264950931161e-07,8.923105823354084980e-06,-8.537533794159195161e-06,6.940065799538369033e-06
-1.694466780485263082e-06,-5.855937020182042788e-06,-1.288411169700127351e-06,6.105692692860305960e-06,-3.404514345011683571e-06,-2.513890509762125054e-06,2.107778691387747816e-06,7.448224832347244100e-06,-8.883557267063968404e-07,-5.487058341344164651e-06
-1.658003469236835528e-06,-5.935494059961790572e-06,-1.226326575945749092e-06,6.362966818006531066e-06,-3.177838991905985566e-06,-3.210294031583524855e-06,4.328218034578240915e-06,2.264621942353568138e-06,1.370396940748141804e-06,-2.620020287056496158e-06
-1.621618757878576695e-06,-6.014284175623474738e-06,-1.161150923616557351e-06,6.612690009325258840e-06,-2.925399957308830469e-06,-3.697195247868698524e-06,6.454936350079319299e-06,-4.092192725400667068e-06,-1.882181890052519335e-06,5.798424831935542185e-06
-1.585313947756751276e-06,-6.092297339914707360e-06,-1.092905058817846181e-06,6.854071195909779412e-06,-2.652418238396447939e-06,-3.970005039738788346e-06,8.100620574014744604e-06,-8.348941051824717609e-06,3.430897544313024025e-06,-9.909316775055318567e-07
-1.549090337988809442e-06,-6.169523645862161041e-06,-1.021612490022177738e-06,7.086335357371733601e-06,-2.364315800638156418e-06,-4.034414871956134305e-06,8.933417460551875962e-06,-8.547284156599618869e-06,8.945248527491644905e-06,-1.266667597221762084e-06
-1.512949225425503507e-06,-6.245953308328340071e-06,-9.472993768837871679e-07,7.308725871936324981e-06,-2.066646105610294120e-06,-3.905931832448195213e-06,8.738277381680829679e-06,-5.216283727955498356e-06,3.273733617985184092e-07,-4.811677379223094316e-06
-1.476891904612426271e-06,-6.321576665550700288e-06,-8.699945170511171124e-07,7.520506817150148331e-06,-1.765023220023926344e-06,-3.608963021947241278e-06,7.458642271924865709e-06,-8.895861808222885476e-07,-8.866517167734140246e-06,1.012755380811382891e-05
-1.440919667752115624e-06,-6.396384180660336796e-06,-7.897293309875108433e-07,7.720965216318405073e-06,-1.465050345245793649e-06,-3.175493218593133645e-06,5.210834258647754592e-06,1.679835709630934975e-06,-3.884217573996376840e-06,-6.255340779378270378e-06
-1.405033804665762719e-06,-6.470366443182029343e-06,-7.065378448073885099e-07,7.909413223954951967e-06,-1.172248613262725721e-06,-2.643418278352460140e-06,2.268355577263635895e-06,1.372637704336712296e-06,1.878510917740770542e-06,-9.898383665103870378e-08
-1.369235602755043612e-06,-6.543514170514518788e-06,-6.204566711393164648e-07,8.085190243692884360e-06,-8.919869918119147750e-07,-2.054612407343195723e-06,-9.813229153163037429e-07,-6.430026991388113067e-07,-1.211881235399924915e-06,-1.348315019309422012e-06
-1.333526346963943913e-06,-6.615818209390576765e-06,-5.315249880282253871e-07,8.247664972298343031e-06,-6.294141284177823401e-07,-1.452819542353901842e-06,-4.099991256856656266e-06,-1.885743255293033906e-06,5.179991952704808053e-07,6.792918884284612497e-06
-1.297907319740886030e-06,-6.687269537316507672e-06,-4.397845158906318022e-07,8.396237363642058046e-06,-3.893929404240625374e-07,-8.814670498145979978e-07,-6.670872301268086087e-06,-4.636113779797171371e-07,8.355762109140976127e-06,-5.003343131754489399e-06
-1.262379801000160802e-06,-6.757859263992639027e-06,-3.452794925353726162e-07,8.530340506716757229e-06,-1.764387260748770983e-07,-3.815034373475989176e-07,-8.367056104047317712e-06,3.438295164727028288e-06,4.671833957269598874e-06,-3.169049065141373255e-06
-1.226945068084026583e-06,-6.827578632711767778e-06,-2.480566462696754070e-07,8.649442412025833493e-06,5.338469377681380277e-09,1.063939364302309625e-08,-9.004179595268904060e-06,7.541520653336909878e-06,-7.090895454761896793e-06,6.062796172796144780e-06
-1.191604395724614568e-06,-6.896419021737190580e-06,-1.481651671059998476e-07,8.753047700943820557e-06,1.522865481749534316e-07,2.648645889025664099e-07,-8.568146203286566666e-06,8.966960533277648673e-06,-6.853031708720275000e-06,-1.094365174049915376e-06
-1.156359056005697120e-06,-6.964371945659886901e-06,-4.565667608894592966e-08,8.840699192924481769e-06,2.612584883891469663e-07,3.589248092175712269e-07,-7.213136875910356768e-06,6.224198739349723209e-06,9.885805871388394341e-07,-9.885553108482408557e-07
-1.121210318324484036e-06,-7.031429056734431433e-06,5.941480723718022442e-08,8.911979385728353089e-06,3.296533442534633840e-07,2.795620342635811582e-07,-5.230465904583782018e-06,3.282589899431100825e-07,2.184160286135901483e-07,-5.190583308344572921e-06
-1.086159449353660653e-06,-7.097582146192763372e-06,1.669928991972033746e-07,8.966511824152039183e-06,3.554506281238351299e-07,2.321922804054907279e-08,-2.994030378004064830e-06,-5.740833553467885972e-06,-1.397505048302354401e-06,1.021660893235258715e-05
-1.051207713003198519e-06,-7.162823145536866263e-06,2.770188881691099869e-07,9.003962353067435488e-06,3.372376609285281075e-07,-4.037099346638540574e-07,-8.922583966500779632e-07,-8.893030794120315022e-06,6.079301163522366547e-06,-5.997587768540671788e-06
-1.016356370382083901e-06,-7.227144127809422458e-06,3.894317725578814518e-07,9.024040250912898671e-06,2.742295600545769598e-07,-9.851058462743151445e-07,7.411673723060268710e-07,-7.857833052924439483e-06,7.823072088607570886e-06,-3.367742414368621090e-07
-9.816066797604585931e-07,-7.290537308841743368e-06,5.041683005321716051e-07,9.026499240127775441e-06,1.662816195937592705e-07,-1.695812985679007145e-06,1.685372380720661734e-06,-3.896967046467241392e-06,-3.516424058439124473e-06,-1.295925411562043750e-06
-9.469598965312305803e-07,-7.352995048480202865e-06,6.211630114996210623e-07,9.011138371380917879e-06,1.389392675813144104e-08,-2.502764488447204094e-06,1.868775779636043946e-06,1.613021436681954268e-07,-8.751666830457112081e-06,6.625518257449232370e-06
-9.124172731721697379e-07,-7.414509851789234979e-06,7.403482792890030220e-07,8.977802778811191974e-06,-1.817918509532192766e-07,-3.366490529897693278e-06,1.377572406909016501e-06,1.885238740070748315e-06,-1.285842837313214466e-06,-4.504773083057764607e-06
-8.779800592077221049e-07,-7.475074370232119006e-06,8.616543570124999487e-07,8.926384303875398507e-06,-4.190034816636326930e-07,-4.242942029644310391e-06,4.348732061127549202e-07,8.474524075508802432e-07,1.521110999555521811e-06,-3.715761954453431893e-06
-8.436495011707681457e-07,-7.534681402828852363e-06,9.850094235761656563e-07,8.856821985782782191e-06,-6.953568705655035237e-07,-5.085546539366383465e-06,-6.455111572372566047e-07,-1.216592512314364073e-06,-1.870148411384729836e-06,6.314025400739899210e-06
-8.094268425647711771e-07,-7.593323897290240469e-06,1.110339631805218808e-06,8.769102416886996712e-06,-1.007882239300583795e-06,-5.847402305687742803e-06,-1.522061375475517914e-06,-1.784619486913896871e-06,3.000199991673666220e-06,-1.187180081065924253e-06
-7.753133238253843296e-07,-7.650994951129491957e-06,1.237569158154091122e-06,8.663259961799255681e-06,-1.353057487931113312e-06,-6.483509906663797687e-06,-1.893690338181802566e-06,5.201751563762033251e-07,9.034378046018099866e-06,-7.203785713233006179e-07
-7.413101822826226912e-07,-7.707687812749426122e-06,1.366620253962880223e-06,8.539376839390264799e-06,-1.726848359784212019e-06,-6.952938848565288036e-06,-1.560469741861906379e-06,4.804492202400495598e-06,9.858506565220114772e-07,-5.548050735128716813e-06
-7.074186521225148436e-07,-7.763395882506841816e-06,1.497413298228810081e-06,8.397583067245028375e-06,-2.124754949414637368e-06,-7.220829176282113987e-06,-4.657136042645578271e-07,8.393537338526137800e-06,-8.789315557091258762e-06,1.027361810465066510e-05
-6.736399643491963378e-07,-7.818112713752079290e-06,1.629866851851923485e-06,8.238056268545269968e-06,-2.541864019143000965e-06,-7.260135379773084290e-06,1.288440228161656074e-06,8.620235138562552116e-06,-4.358663655004093986e-06,-5.712657745179105846e-06
-6.399753467467532950e-07,-7.871832013845226798e-06,1.763897713320620633e-06,8.061021341751966842e-06,-2.972906521000009095e-06,-7.053031346862162708e-06,3.455010941089123686e-06,4.694483214760373852e-06,1.853418649756726852e-06,-5.900971599106095869e-07
-6.064260238410441968e-07,-7.924547645147869121e-06,1.899420975796699008e-06,7.866749993867905511e-06,-3.412319659192787855e-06,-6.591910302615359948e-06,5.683415397495883930e-06,-1.639007066195645878e-06,-1.040931341505596439e-06,-1.229425958841068320e-06
-5.729932168616743523e-07,-7.976253625990326350e-06,2.036350085559791565e-06,7.655560138461344171e-06,-3.854312774181573006e-06,-5.879931900915992772e-06,7.580705385104573475e-06,-7.127642312270635835e-06,1.678960485848004924e-07,6.438906840148327032e-06
-5.396781437040888445e-07,-8.026944131614032249e-06,2.174596901769819103e-06,7.427815160030606049e-06,-4.292936283668992996e-06,-4.931089069507085747e-06,8.781875331661433758e-06,-9.048348972032383366e-06,8.163425160794475667e-06,-3.992897426724455534e-06
-5.064820188911505866e-07,-8.076613495090124547e-06,2.314071757509169652e-06,7.183923046676435331e-06,-4.722152878903894937e-06,-3.769788929173995247e-06,9.016611656417551803e-06,-6.890884476354599727e-06,5.247956228179446066e-06,-4.258402062789979168e-06
-4.734060535352755139e-07,-8.125256208212131264e-06,2.454683522056393467e-06,6.924335393451638696e-06,-5.135910147021465396e-06,-2.429964125289504655e-06,8.160422918921200167e-06,-2.563588877799542455e-06,-6.713969247710739782e-06,6.550638609652428176e-06
-4.404514553003750229e-07,-8.172866922364003302e-06,2.596339664351193749e-06,6.649546279125916832e-06,-5.528213772051586265e-06,-9.537522254661443580e-07,6.260830676087640114e-06,9.943853244054150395e-07,-7.254702942539231395e-06,-1.268237551413471447e-06
-4.076194283637506059e-07,-8.219440449362991848e-06,2.738946317605633142e-06,6.360091019482993460e-06,-5.893200458970008086e-06,6.101995185313677460e-07,3.533725415274689942e-06,1.827252482046699531e-06,7.448956980865439154e-07,-4.632095656134333177e-07
-3.749111733779080178e-07,-8.264971762277304522e-06,2.882408345015810101e-06,6.056544800632638999e-06,-6.225209726808482832e-06,2.208729667160820920e-06,3.303075659213930225e-07,2.197761291601475534e-07,4.367274803372848514e-07,-5.883133093687554566e-06
-3.423278874327065498e-07,-8.309455996217776256e-06,3.026629406526137592e-06,5.739521196178006598e-06,-6.518853728368882247e-06,3.786370234433337071e-06,-2.919713296577489410e-06,-1.651548171569064181e-06,-1.565874362111054145e-06,1.029819624298332188e-05
-3.098707640171902425e-07,-8.352888449104378202e-06,3.171512026601745168e-06,5.409670572414387613e-06,-6.769084275422746459e-06,5.287668595332885542e-06,-5.778740821287147553e-06,-1.406713864015217068e-06,5.698357112685257072e-06,-5.400892078412294655e-06
-2.775409929814521866e-07,-8.395264582406931106e-06,3.316957662959772304e-06,5.067678386075139381e-06,-6.971256279128375438e-06,6.659520432620477830e-06,-7.873338012299491262e-06,1.704764038507326953e-06,8.174790988367746115e-06,-8.582324380657105189e-07
-2.453397604988177306e-07,-8.436580021859479343e-06,3.462866776209386640e-06,4.714263379461103717e-06,-7.121186855467097129e-06,7.853409812900244904e-06,-8.955037449788194254e-06,6.121606222376823665e-06,-2.922220406126248846e-06,-1.149632377678779803e-06
-2.132682490275271457e-07,-8.476830558149269212e-06,3.609138900354948274e-06,4.350175678082213388e-06,-7.215209394268010495e-06,8.827456498323317700e-06,-8.939258182502734634e-06,8.938853896432728512e-06,-8.938570627379566183e-06,6.234184531706732383e-06
-1.813276372729358541e-07,-8.516012147578971148e-06,3.755672714107775424e-06,3.976194796249675149e-06,-7.250221947394641699e-06,9.548179138443806978e-06,-7.915579858061284169e-06,7.880456760420770430e-06,-1.706328514027736692e-06,-3.469304445975365110e-06
-1.495191001493716885e-07,-8.554120912703020005e-06,3.902366112959634967e-06,3.593127556311725029e-06,-7.223729356149433711e-06,9.991895663076647206e-06,-6.127737466686351608e-06,2.925107630552282526e-06,1.654621897506734630e-06,-4.795199421555331498e-06
-1.178438087420826249e-07,-8.591153142937522821e-06,4.049116281965084769e-06,3.201805927496742469e-06,-7.133878609269506630e-06,1.014569843984899813e-05,-3.927100112018854572e-06,-3.543566629153895100e-06,-1.832366075081464339e-06,6.771178940738187427e-06
-8.630293026920545337e-08,-8.627105295143540952e-06,4.195819769180526176e-06,2.803084790564901932e-06,-6.979487000151110791e-06,1.000796083539987161e-05,-1.708115111160675875e-06,-8.190749384029535809e-06,2.573150739108877102e-06,-1.336440518518812598e-06
-5.489762804398283447e-08,-8.661973994183531429e-06,4.342372559707192265e-06,2.397839634692556722e-06,-6.760062734315473612e-06,9.588352863944507140e-06,1.626123976307537892e-07,-8.822637007359607114e-06,9.090470558332280614e-06,-2.180616864131175394e-07
-2.362906143639562509e-08,-8.695756033451787782e-06,4.488670150289106996e-06,1.986964193205166854e-06,-6.475817724624265218e-06,8.907365668086293198e-06,1.410846296097191440e-06,-5.715019524286243362e-06,1.648143506685665123e-06,-6.194957595499666004e-06
7.501614164636688165e-09,-8.728448375377348921e-06,4.634607624406927523e-06,1.571368024985170416e-06,-6.127672401423211487e-06,7.995366654693537116e-06,1.901302040643061167e-06,-1.296781391327588893e-06,-8.676158656834145332e-06,1.029004606485702197e-05
3.849324738920462011e-08,-8.760048151900209521e-06,4.780079727817825585e-06,1.151974048519585711e-06,-5.717252456548819534e-06,6.891228202416699344e-06,1.658017952771374431e-06,1.571987244595648224e-06,-4.840018678335627938e-06,-5.062725212687139611e-06
6.934469092448999788e-08,-8.790552664920647289e-06,4.924980944486929359e-06,7.297160357074325097e-07,-5.246877532965778421e-06,5.640592010102999489e-06,8.550160908594349855e-07,1.534666446791074922e-06,1.799423312183444201e-06,-1.140375057384638681e-06
1.000548015527663405e-07,-8.819959386721368936e-06,5.069205572855427030e-06,3.055360726703753457e-07,-4.719541964614133249e-06,4.293847497933459218e-06,-2.208541282121196962e-07,-4.388636820965105265e-07,-8.552403627892125362e-07,-1.057429746144280778e-06
1.306224401893694334e-07,-8.848265960362468086e-06,5.212647802390307959e-06,-1.196180050879848834e-07,-4.138887762776378283e-06,2.903915463585137274e-06,-1.227951699371231621e-06,-1.887584224148410855e-06,-1.629277876068832610e-07,6.012505063761522300e-06
1.610464719204477408e-07,-8.875470200048874949e-06,5.355201790360281994e-06,-5.447951957484059081e-07,-3.509170134861201776e-06,1.523936853117364772e-06,-1.838034023642017182e-06,-7.492807463207434279e-07,7.943958322709323064e-06,-2.935618072506460712e-06
1.913257660412742482e-07,-8.901570091471054994e-06,5.496761738786510272e-06,-9.690439249959487979e-07,-2.835215907881737345e-06,2.049706372797120337e-07,-1.802029564831579841e-06,3.029427807763711933e-06,5.808784159402511755e-06,-5.324374980386700700e-06
2.214591960939884113e-07,-8.926563792117657277e-06,5.637221971507070529e-06,-1.391414643057145711e-06,-2.122375311165478594e-06,-1.006195799658054290e-06,-1.001250252632880370e-06,7.304688281496639845e-06,-6.303283556202966381e-06,6.974211267111643571e-06
2.514456399055010917e-07,-8.950449631560971324e-06,5.776477011303569221e-06,-1.810962417431338232e-06,-1.376467649886231235e-06,-2.069025623331531974e-06,5.254712754209091730e-07,9.126237255667059737e-06,-7.643854468697868957e-06,-1.390738182748118022e-06
2.812839796255119370e-07,-8.973226111714826639e-06,5.914421657033708278e-06,-2.226749513788371401e-06,-6.037214720882739637e-07,-2.950912450958491940e-06,2.583879262542022626e-06,6.767017606816649332e-06,4.702996376786362091e-07,1.411382039680758792e-08
3.109731017644597390e-07,-8.994891907064884022e-06,6.050951060713934521e-06,-2.637847957535023888e-06,1.892901039332851734e-07,-3.628486506215156572e-06,4.855488324932062276e-06,9.963012434906180567e-07,6.528259462578672310e-07,-6.482727521571371986e-06
3.405118972313322904e-07,-9.015445864871096774e-06,6.185960804495122366e-06,-3.043342068601128983e-06,9.957181784062614927e-07,-4.088489455301332268e-06,6.952446677140529057e-06,-5.294769062483857734e-06,-1.706917185537762471e-06,1.024895978809669206e-05
